Date,AAPL,ABT,ACN,ADBE,AMZN,BMY,BRK-B,CMCSA,COST,CRM,CSCO,CVX,DHR,DIS,GOOGL,HD,HON,IBM,INTC,JNJ,KO,LIN,LLY,MA,MCD,MDT,MRK,MSFT,NEE,NFLX,NKE,NVDA,ORCL,PEP,PFE,PG,QCOM,RTX,T,TMO,TXN,UNH,VZ,WMT,XOM,CL=F,GLD,SLV
2006-05-25,1.942427396774292,13.442008018493652,20.187074661254883,29.139999389648438,1.781499981880188,12.572940826416016,61.34000015258789,7.622955322265625,37.433109283447266,7.575795650482178,13.797425270080566,29.996355056762695,12.870038986206055,24.54609489440918,9.573347091674805,24.221290588378906,25.713985443115234,43.38719177246094,10.744733810424805,35.848388671875,12.703415870666504,37.54141616821289,29.630741119384766,4.2097625732421875,19.869766235351562,34.092079162597656,17.25367546081543,16.861299514770508,5.682283878326416,4.107142925262451,7.92731237411499,0.3656681478023529,11.417055130004883,36.15976333618164,10.877243995666504,33.106746673583984,30.241973876953125,25.738231658935547,5.185759544372559,35.174049377441406,20.76753044128418,34.060482025146484,11.261856079101562,11.234679222106934,33.1802978515625,71.31999969482422,64.69999694824219,12.6850004196167
2006-05-26,1.9188766479492188,13.495777130126953,20.136646270751953,28.979999542236328,1.8035000562667847,12.746644973754883,61.34000015258789,7.723448276519775,37.4537467956543,7.578289031982422,13.656218528747559,30.167787551879883,12.971138000488281,24.83917999267578,9.532352447509766,24.391590118408203,26.062849044799805,43.71743392944336,10.845929145812988,35.99070739746094,12.737773895263672,37.674503326416016,30.003873825073242,4.1118388175964355,19.666645050048828,33.863006591796875,17.338966369628906,16.847097396850586,5.725982666015625,4.118570804595947,8.062668800354004,0.3664320707321167,11.40082836151123,36.219459533691406,10.945656776428223,33.028873443603516,30.22226333618164,25.824872970581055,5.292703151702881,35.135990142822266,20.721694946289062,34.62251281738281,11.384777069091797,11.280116081237793,33.212669372558594,71.37000274658203,65.0999984741211,12.670000076293945
2006-05-30,1.848522424697876,13.454663276672363,19.963735580444336,28.350000381469727,1.7319999933242798,12.547392845153809,61.27000045776367,7.6444902420043945,36.855079650878906,7.423731803894043,13.29312515258789,29.471967697143555,12.61931037902832,24.58679962158203,9.297137260437012,23.779756546020508,25.92329978942871,43.398006439208984,10.601866722106934,35.4925651550293,12.503006935119629,36.78498458862305,29.52743148803711,4.026731491088867,19.547168731689453,33.869747161865234,16.626543045043945,16.442251205444336,5.691022872924805,3.9285709857940674,7.962146282196045,0.3511447310447693,11.376485824584961,36.076171875,10.754105567932129,32.57952880859375,29.36216163635254,25.758861541748047,5.2140069007873535,34.802894592285156,20.348386764526367,34.79115295410156,11.17508602142334,10.973407745361328,32.46836853027344,72.02999877929688,65.11000061035156,13.097000122070312
2006-05-31,1.8047397136688232,13.505267143249512,20.28073501586914,28.6299991607666,1.7304999828338623,12.542285919189453,61.380001068115234,7.687558650970459,36.421566009521484,7.356424331665039,13.232606887817383,30.147632598876953,12.963048934936523,24.83104133605957,9.294137954711914,24.0446720123291,26.119937896728516,43.257259368896484,10.726874351501465,35.71198272705078,12.606080055236816,36.911067962646484,29.642248153686523,4.112753391265869,19.816003799438477,34.01795959472656,16.895526885986328,16.087133407592773,5.801725387573242,3.955713987350464,7.993001461029053,0.35129791498184204,11.538777351379395,36.10004806518555,10.790595054626465,32.50165939331055,29.683881759643555,25.791879653930664,5.258401870727539,34.96467971801758,20.453168869018555,35.2969970703125,11.283547401428223,11.007487297058105,32.85130310058594,71.29000091552734,64.2300033569336,12.628000259399414
2006-06-01,1.8772073984146118,13.6697359085083,20.230302810668945,28.719999313354492,1.753499984741211,12.848823547363281,61.29999923706055,7.974674701690674,37.31612777709961,7.7403244972229,13.783974647521973,30.243427276611328,13.134917259216309,24.928733825683594,9.564098358154297,24.315900802612305,26.32925033569336,43.68495559692383,10.738780975341797,35.966983795166016,12.57458209991455,38.34688186645508,29.843143463134766,4.3479509353637695,20.12067985534668,34.37506103515625,17.154373168945312,16.207876205444336,5.862903594970703,4.072856903076172,8.103475570678711,0.3696424663066864,11.538777351379395,36.482181549072266,10.900050163269043,32.639434814453125,30.891977310180664,26.07240104675293,5.4299116134643555,35.069374084472656,20.911623001098633,36.71015930175781,11.554697036743164,10.993855476379395,32.95914840698242,70.33999633789062,62.560001373291016,12.039999961853027
2006-06-02,1.861807942390442,13.64126968383789,20.093416213989258,29.0,1.7380000352859497,12.910120964050293,61.119998931884766,8.020135879516602,36.77940368652344,7.446167945861816,13.743624687194824,30.63167381286621,13.005510330200195,24.928733825683594,9.484609603881836,23.968990325927734,26.132606506347656,43.05154800415039,10.851886749267578,36.02036666870117,12.565990447998047,38.767112731933594,29.866100311279297,4.3003621101379395,20.01912498474121,34.496341705322266,17.230499267578125,16.16526222229004,5.943019390106201,3.992856979370117,8.140303611755371,0.364292174577713,11.481972694396973,36.225433349609375,11.032307624816895,32.32192611694336,30.85914421081543,26.00227165222168,5.393594264984131,35.135990142822266,21.042613983154297,37.72184753417969,11.547470092773438,10.866626739501953,33.25042724609375,72.33000183105469,63.5,12.175000190734863
2006-06-05,1.811684489250183,13.429361343383789,19.79082489013672,29.469999313354492,1.6744999885559082,12.853933334350586,61.16999816894531,7.802403926849365,36.173866271972656,7.416253089904785,13.367090225219727,29.925758361816406,12.781070709228516,25.02643585205078,9.359627723693848,23.628366470336914,25.472951889038086,42.802494049072266,10.703067779541016,35.65862274169922,12.434292793273926,38.007266998291016,29.47577667236328,4.498037815093994,19.804065704345703,34.166202545166016,16.98688316345215,15.980598449707031,5.957587242126465,3.8971428871154785,7.987028121948242,0.3490048348903656,11.24665641784668,35.676109313964844,10.918288230895996,31.860605239868164,29.99247932434082,25.350452423095703,5.367362022399902,34.51740264892578,20.453168869018555,37.111629486083984,11.406466484069824,10.72122573852539,32.38747024536133,72.5999984741211,63.290000915527344,12.092000007629395
2006-06-06,1.8032292127609253,13.356618881225586,19.76921272277832,29.84000015258789,1.6705000400543213,12.772183418273926,60.959999084472656,7.936395168304443,36.13258361816406,6.885274410247803,13.562080383300781,29.71400260925293,12.807353973388672,24.855466842651367,9.748321533203125,23.470046997070312,25.24461555480957,43.181453704833984,10.589959144592285,36.138973236083984,12.454327583312988,37.77507019042969,29.360980987548828,4.420250415802002,19.899642944335938,34.27399444580078,17.20511817932129,15.717802047729492,5.989630222320557,3.8414289951324463,7.982054233551025,0.33967941999435425,11.214198112487793,36.135868072509766,10.872686386108398,31.974435806274414,30.314210891723633,24.772907257080078,5.393594264984131,35.031314849853516,20.584163665771484,37.07952117919922,11.460697174072266,10.684873580932617,32.57624053955078,72.5,62.54999923706055,11.835000038146973
2006-06-07,1.7682039737701416,13.565362930297852,19.473825454711914,28.81999969482422,1.6885000467300415,12.72109317779541,60.400001525878906,7.931614398956299,35.98118591308594,6.73321008682251,13.387263298034668,28.82655906677246,12.736580848693848,24.953163146972656,9.661334037780762,23.24839973449707,25.04798698425293,42.85120391845703,10.351851463317871,36.275367736816406,12.41996955871582,37.395137786865234,29.682418823242188,4.356188774108887,19.905622482299805,34.651302337646484,17.23556900024414,15.65388298034668,5.990365982055664,3.7714290618896484,8.035797119140625,0.3335651457309723,10.98698902130127,36.18385696411133,10.904610633850098,31.896554946899414,29.861154556274414,24.760528564453125,5.365341663360596,34.8504753112793,20.119165420532227,37.15980529785156,11.511314392089844,10.687146186828613,31.724084854125977,70.81999969482422,62.279998779296875,11.869999885559082
2006-06-08,1.834632396697998,13.65392017364502,19.481037139892578,27.850000381469727,1.6775000095367432,12.899910926818848,60.15999984741211,7.867006301879883,36.77940368652344,6.444038391113281,13.373815536499023,29.17447853088379,12.738606452941895,24.318134307861328,9.831059455871582,23.590370178222656,24.673757553100586,41.703460693359375,10.185173034667969,36.50664138793945,12.422835350036621,37.20518112182617,29.711118698120117,4.367171287536621,20.12665367126465,34.58391571044922,17.240646362304688,15.703595161437988,6.065337181091309,3.9685709476470947,8.042280197143555,0.32745006680488586,10.978874206542969,36.08187484741211,10.88180923461914,32.795230865478516,29.184892654418945,24.880159378051758,5.363325119018555,34.669654846191406,20.119165420532227,37.135719299316406,11.446234703063965,10.746216773986816,32.12858200073242,70.3499984741211,60.90999984741211,11.234999656677246
2006-06-09,1.7887362241744995,13.600150108337402,19.495439529418945,27.989999771118164,1.6890000104904175,12.746644973754883,60.439998626708984,7.819153308868408,36.497276306152344,6.48891019821167,13.427604675292969,29.008079528808594,12.777023315429688,23.878507614135742,9.662834167480469,23.4003849029541,24.166336059570312,42.028289794921875,10.21494197845459,36.39988708496094,12.468645095825195,37.07854461669922,29.699628829956055,4.372661590576172,19.941455841064453,34.280731201171875,17.159440994262695,15.568656921386719,6.144715309143066,3.932857036590576,8.090145111083984,0.3263795077800751,10.93018913269043,35.96185302734375,10.731301307678223,32.62147903442383,28.521738052368164,24.772907257080078,5.371398448944092,34.393680572509766,19.43805694580078,36.75028991699219,11.388392448425293,10.70759105682373,31.71329116821289,71.62999725341797,60.45000076293945,11.192000389099121
2006-06-12,1.721099853515625,13.511595726013184,19.171236038208008,28.84000015258789,1.6799999475479126,12.506523132324219,60.459999084472656,7.768906116485596,35.99496078491211,6.207216739654541,13.098134994506836,29.038333892822266,12.576848030090332,23.528427124023438,9.537102699279785,22.963409423828125,23.98872947692871,41.69804382324219,10.036355018615723,36.39988708496094,12.399935722351074,36.41716384887695,29.625015258789062,4.296702861785889,19.672630310058594,34.078609466552734,16.936126708984375,15.419502258300781,6.144715309143066,3.8685710430145264,8.090145111083984,0.308341383934021,10.751673698425293,35.83584976196289,10.621844291687012,32.537601470947266,27.044448852539062,24.595516204833984,5.3794708251953125,33.87025833129883,18.966503143310547,36.260501861572266,11.326931953430176,10.675783157348633,31.41126823425293,70.36000061035156,60.029998779296875,10.930000305175781
2006-06-13,1.7612587213516235,13.42619800567627,18.731765747070312,28.979999542236328,1.6734999418258667,12.680220603942871,60.290000915527344,7.75216007232666,36.215145111083984,6.277016639709473,13.017444610595703,28.629907608032227,12.469680786132812,23.023662567138672,9.661584854125977,22.982410430908203,23.861860275268555,41.64930725097656,10.19112777709961,36.204200744628906,12.373978614807129,35.96688461303711,29.625015258789062,4.164004325866699,19.08119010925293,34.12578201293945,17.083316802978516,15.277451515197754,6.090327262878418,3.934286117553711,8.114075660705566,0.303602010011673,10.670527458190918,35.39779281616211,10.507829666137695,32.42975616455078,27.471210479736328,24.52537727355957,5.452108860015869,33.87976837158203,18.98615074157715,36.47732162475586,11.406466484069824,10.798469543457031,30.553709030151367,68.55999755859375,55.91999816894531,9.625
2006-06-14,1.7395191192626953,13.505267143249512,18.71735382080078,28.56999969482422,1.684000015258789,12.644466400146484,60.099998474121094,7.7282328605651855,36.45598220825195,6.324381351470947,13.185543060302734,29.15934944152832,12.380709648132324,23.357458114624023,9.608341217041016,23.273731231689453,24.11557960510254,42.07160568237305,10.554242134094238,36.32280349731445,12.345146179199219,36.34681701660156,30.520477294921875,4.129227161407471,19.624835968017578,34.07187271118164,16.997037887573242,15.54024600982666,6.0080060958862305,3.9985709190368652,8.184876441955566,0.31246882677078247,10.70297908782959,35.31977462768555,10.53976058959961,32.8491325378418,28.396987915039062,24.595516204833984,5.482378005981445,33.575218200683594,18.92721176147461,36.1159782409668,11.431775093078613,10.839365005493164,31.173948287963867,69.13999938964844,55.619998931884766,9.670000076293945
